Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Target,1189833,2/9/2023,Midwest,Montana,Billings,Diet Coke,$0.54 ,"1,880","$1,015 ",$437 ,43%
Target,1189833,2/10/2023,Midwest,Montana,Billings,Sprite,$0.49 ,"1,300",$637 ,$376 ,59%
Target,1189833,2/11/2023,Midwest,Montana,Billings,Fanta,$0.41 ,"1,060",$435 ,$235 ,54%
Target,1189833,2/12/2023,Midwest,Montana,Billings,Powerade,$0.52 ,"1,060",$551 ,$386 ,70%
Target,1189833,2/13/2023,Midwest,Montana,Billings,Dasani Water,$0.56 ,"1,120",$627 ,$238 ,38%
Target,1189833,2/14/2023,Midwest,Montana,Billings,Coca-Cola,$0.41 ,"1,800",$738 ,$428 ,58%
Target,1189833,2/15/2023,Midwest,Montana,Billings,Diet Coke,$0.48 ,"1,560",$749 ,$329 ,44%
Target,1189833,2/16/2023,Midwest,Montana,Billings,Sprite,$0.42 ,"1,170",$491 ,$275 ,56%
Target,1189833,2/17/2023,Midwest,Montana,Billings,Fanta,$0.41 ,"1,160",$476 ,$262 ,55%
Target,1189833,2/18/2023,Midwest,Montana,Billings,Powerade,$0.50 ,"1,000",$500 ,$365 ,73%
Target,1189833,2/19/2023,Midwest,Montana,Billings,Dasani Water,$0.59 ,"1,220",$720 ,$288 ,40%
Target,1189833,2/20/2023,Midwest,Montana,Billings,Coca-Cola,$0.44 ,"1,600",$704 ,$394 ,56%
Target,1189833,2/21/2023,Midwest,Montana,Billings,Diet Coke,$0.49 ,"1,600",$784 ,$337 ,43%
Target,1189833,2/22/2023,Midwest,Montana,Billings,Sprite,$0.41 ,"1,160",$476 ,$271 ,57%
Target,1189833,2/23/2023,Midwest,Montana,Billings,Fanta,$0.44 ,"1,050",$462 ,$240 ,52%
Target,1189833,2/24/2023,Midwest,Montana,Billings,Powerade,$0.54 ,980,$529 ,$397 ,75%
Target,1189833,2/25/2023,Midwest,Montana,Billings,Dasani Water,$0.58 ,"1,080",$626 ,$244 ,39%
Target,1189833,2/26/2023,Midwest,Montana,Billings,Coca-Cola,$0.38 ,"1,670",$635 ,$374 ,59%
Target,1189833,2/27/2023,Midwest,Montana,Billings,Diet Coke,$0.42 ,"1,730",$727 ,$298 ,41%
Target,1189833,2/28/2023,Midwest,Montana,Billings,Sprite,$0.37 ,"1,230",$455 ,$259 ,57%
Target,1189833,3/1/2023,Midwest,Montana,Billings,Fanta,$0.39 ,"1,190",$464 ,$255 ,55%
Target,1189833,3/2/2023,Midwest,Montana,Billings,Powerade,$0.51 ,"1,130",$576 ,$426 ,74%
Target,1189833,3/3/2023,Midwest,Montana,Billings,Dasani Water,$0.56 ,"1,330",$745 ,$283 ,38%
Target,1189833,3/4/2023,Midwest,Montana,Billings,Coca-Cola,$0.41 ,"1,960",$804 ,$450 ,56%
Target,1189833,3/5/2023,Midwest,Montana,Billings,Diet Coke,$0.45 ,"1,820",$819 ,$352 ,43%
Target,1189833,3/6/2023,Midwest,Montana,Billings,Sprite,$0.42 ,"1,330",$559 ,$335 ,60%
Target,1189833,3/7/2023,Midwest,Montana,Billings,Fanta,$0.43 ,"1,430",$615 ,$314 ,51%
Target,1189833,3/8/2023,Midwest,Montana,Billings,Powerade,$0.53 ,"1,200",$636 ,$464 ,73%
Target,1189833,3/9/2023,Midwest,Montana,Billings,Dasani Water,$0.55 ,"1,300",$715 ,$286 ,40%
FizzyCo,1197831,3/10/2023,Midwest,Montana,Billings,Coca-Cola,$0.18 ,"2,100",$378 ,$189 ,50%
FizzyCo,1197831,3/11/2023,Midwest,Montana,Billings,Diet Coke,$0.29 ,"1,820",$528 ,$243 ,46%
FizzyCo,1197831,3/12/2023,Midwest,Montana,Billings,Sprite,$0.27 ,"1,300",$351 ,$158 ,45%
FizzyCo,1197831,3/13/2023,Midwest,Montana,Billings,Fanta,$0.32 ,"1,350",$432 ,$246 ,57%
FizzyCo,1197831,3/14/2023,South,Tennessee,Knoxville,Powerade,$0.39 ,950,$371 ,$148 ,40%
FizzyCo,1197831,3/15/2023,South,Tennessee,Knoxville,Dasani Water,$0.33 ,"1,250",$413 ,$268 ,65%
FizzyCo,1197831,3/16/2023,South,Tennessee,Knoxville,Coca-Cola,$0.24 ,"1,690",$406 ,$203 ,50%
FizzyCo,1197831,3/17/2023,South,Tennessee,Knoxville,Diet Coke,$0.33 ,"1,810",$597 ,$287 ,48%
FizzyCo,1197831,3/18/2023,South,Tennessee,Knoxville,Sprite,$0.32 ,"1,220",$390 ,$187 ,48%
FizzyCo,1197831,3/19/2023,South,Tennessee,Knoxville,Fanta,$0.33 ,"1,080",$356 ,$214 ,60%
FizzyCo,1197831,3/20/2023,South,Tennessee,Knoxville,Powerade,$0.37 ,830,$307 ,$126 ,41%
FizzyCo,1197831,3/21/2023,South,Tennessee,Knoxville,Dasani Water,$0.32 ,"1,330",$426 ,$272 ,64%
FizzyCo,1197831,3/22/2023,South,Tennessee,Knoxville,Coca-Cola,$0.27 ,"1,890",$510 ,$260 ,51%
FizzyCo,1197831,3/23/2023,South,Tennessee,Knoxville,Diet Coke,$0.37 ,"1,630",$603 ,$314 ,52%
FizzyCo,1197831,3/24/2023,South,Tennessee,Knoxville,Sprite,$0.28 ,"1,240",$347 ,$191 ,55%
FizzyCo,1197831,3/25/2023,South,Tennessee,Knoxville,Fanta,$0.33 ,"1,010",$333 ,$213 ,64%
FizzyCo,1197831,3/26/2023,South,Tennessee,Knoxville,Powerade,$0.39 ,690,$269 ,$126 ,47%
FizzyCo,1197831,3/27/2023,South,Tennessee,Knoxville,Dasani Water,$0.33 ,"1,110",$366 ,$242 ,66%
FizzyCo,1197831,3/28/2023,South,Tennessee,Knoxville,Coca-Cola,$0.19 ,"1,690",$321 ,$161 ,50%
FizzyCo,1197831,3/29/2023,South,Tennessee,Knoxville,Diet Coke,$0.24 ,"1,760",$422 ,$215 ,51%
FizzyCo,1197831,3/30/2023,South,Tennessee,Knoxville,Sprite,$0.19 ,"1,350",$257 ,$141 ,55%
FizzyCo,1197831,3/31/2023,South,Tennessee,Knoxville,Fanta,$0.23 ,"1,120",$258 ,$167 ,65%
FizzyCo,1197831,4/1/2023,South,Tennessee,Knoxville,Powerade,$0.28 ,840,$235 ,$106 ,45%
FizzyCo,1197831,4/2/2023,South,Tennessee,Knoxville,Dasani Water,$0.24 ,"1,610",$386 ,$263 ,68%
FizzyCo,1197831,4/3/2023,South,Tennessee,Knoxville,Coca-Cola,$0.14 ,"1,890",$265 ,$132 ,50%
FizzyCo,1197831,4/4/2023,South,Tennessee,Knoxville,Diet Coke,$0.23 ,"2,180",$501 ,$251 ,50%
FizzyCo,1197831,4/5/2023,South,Tennessee,Knoxville,Sprite,$0.19 ,"1,800",$342 ,$185 ,54%
FizzyCo,1197831,4/6/2023,South,Tennessee,Knoxville,Fanta,$0.27 ,"1,420",$383 ,$230 ,60%
FizzyCo,1197831,4/7/2023,South,Tennessee,Knoxville,Powerade,$0.41 ,"1,060",$435 ,$213 ,49%
FizzyCo,1197831,4/8/2023,South,Tennessee,Knoxville,Dasani Water,$0.38 ,"2,020",$768 ,$514 ,67%
FizzyCo,1197831,4/9/2023,South,Tennessee,Knoxville,Coca-Cola,$0.36 ,"2,170",$781 ,$398 ,51%
FizzyCo,1197831,4/10/2023,South,Tennessee,Knoxville,Diet Coke,$0.42 ,"2,020",$848 ,$433 ,51%
FizzyCo,1197831,4/11/2023,South,Tennessee,Knoxville,Sprite,$0.36 ,"1,690",$608 ,$310 ,51%
FizzyCo,1197831,4/12/2023,South,Tennessee,Knoxville,Fanta,$0.36 ,"1,740",$626 ,$382 ,61%
FizzyCo,1197831,4/13/2023,South,Tennessee,Knoxville,Powerade,$0.43 ,"1,450",$624 ,$299 ,48%
FizzyCo,1197831,4/14/2023,South,Tennessee,Knoxville,Dasani Water,$0.49 ,"2,360","$1,156 ",$752 ,65%
FizzyCo,1197831,4/15/2023,South,Tennessee,Knoxville,Coca-Cola,$0.36 ,"2,150",$774 ,$441 ,57%
FizzyCo,1197831,4/16/2023,South,Tennessee,Knoxville,Diet Coke,$0.43 ,"2,060",$886 ,$514 ,58%
FizzyCo,1197831,4/17/2023,South,Tennessee,Knoxville,Sprite,$0.36 ,"2,630",$947 ,$568 ,60%
FizzyCo,1197831,4/18/2023,South,Tennessee,Knoxville,Fanta,$0.37 ,"1,610",$596 ,$387 ,65%
FizzyCo,1197831,4/19/2023,South,Tennessee,Knoxville,Powerade,$0.43 ,"1,650",$710 ,$376 ,53%
FizzyCo,1197831,4/20/2023,South,Tennessee,Knoxville,Dasani Water,$0.52 ,"2,230","$1,160 ",$812 ,70%
FizzyCo,1197831,4/21/2023,South,Tennessee,Knoxville,Coca-Cola,$0.41 ,"2,330",$955 ,$545 ,57%
FizzyCo,1197831,4/22/2023,South,Tennessee,Knoxville,Diet Coke,$0.54 ,"2,330","$1,258 ",$717 ,57%
FizzyCo,1197831,4/23/2023,South,Tennessee,Knoxville,Sprite,$0.46 ,"2,850","$1,311 ",$787 ,60%
FizzyCo,1197831,4/24/2023,South,Tennessee,Knoxville,Fanta,$0.42 ,"1,330",$559 ,$385 ,69%
FizzyCo,1197831,4/25/2023,South,Tennessee,Knoxville,Powerade,$0.49 ,"1,330",$652 ,$345 ,53%
FizzyCo,1197831,4/26/2023,South,Tennessee,Knoxville,Dasani Water,$0.53 ,"1,810",$959 ,$681 ,71%
FizzyCo,1197831,4/27/2023,South,Tennessee,Knoxville,Coca-Cola,$0.49 ,"1,820",$892 ,$535 ,60%
FizzyCo,1197831,4/28/2023,South,Tennessee,Knoxville,Diet Coke,$0.47 ,"1,690",$794 ,$477 ,60%
FizzyCo,1197831,4/29/2023,South,Tennessee,Knoxville,Sprite,$0.54 ,"1,820",$983 ,$580 ,59%
FizzyCo,1197831,4/30/2023,South,Tennessee,Knoxville,Fanta,$0.53 ,"1,000",$530 ,$371 ,70%
FizzyCo,1197831,5/1/2023,South,Tennessee,Knoxville,Powerade,$0.47 ,"1,200",$564 ,$288 ,51%
FizzyCo,1197831,5/2/2023,South,Tennessee,Knoxville,Dasani Water,$0.42 ,"1,630",$685 ,$507 ,74%
FizzyCo,1197831,5/3/2023,South,Tennessee,Knoxville,Coca-Cola,$0.33 ,"1,730",$571 ,$325 ,57%
FizzyCo,1197831,5/4/2023,South,Tennessee,Knoxville,Diet Coke,$0.32 ,"1,500",$480 ,$288 ,60%
FizzyCo,1197831,5/5/2023,South,Tennessee,Knoxville,Sprite,$0.36 ,"1,470",$529 ,$307 ,58%
FizzyCo,1197831,5/6/2023,South,Tennessee,Knoxville,Fanta,$0.38 ,980,$372 ,$261 ,70%
FizzyCo,1197831,5/7/2023,South,Tennessee,Knoxville,Powerade,$0.32 ,880,$282 ,$144 ,51%
FizzyCo,1197831,5/8/2023,South,Tennessee,Knoxville,Dasani Water,$0.43 ,"1,310",$563 ,$400 ,71%
FizzyCo,1197831,5/9/2023,South,Tennessee,Knoxville,Coca-Cola,$0.29 ,"1,960",$568 ,$318 ,56%
FizzyCo,1197831,5/10/2023,South,Tennessee,Knoxville,Diet Coke,$0.29 ,"1,890",$548 ,$307 ,56%
FizzyCo,1197831,5/11/2023,South,Tennessee,Knoxville,Sprite,$0.50 ,"1,740",$870 ,$487 ,56%
FizzyCo,1197831,5/12/2023,South,Tennessee,Knoxville,Fanta,$0.52 ,"1,330",$692 ,$477 ,69%
FizzyCo,1197831,5/13/2023,South,Tennessee,Knoxville,Powerade,$0.51 ,"1,130",$576 ,$305 ,53%
FizzyCo,1197831,5/14/2023,South,Tennessee,Knoxville,Dasani Water,$0.59 ,"1,690",$997 ,$708 ,71%
FizzyCo,1197831,5/15/2023,South,Tennessee,Knoxville,Coca-Cola,$0.53 ,"2,000","$1,060 ",$615 ,58%
FizzyCo,1197831,5/16/2023,South,Tennessee,Knoxville,Diet Coke,$0.51 ,"2,400","$1,224 ",$673 ,55%
FizzyCo,1197831,5/17/2023,South,Tennessee,Knoxville,Sprite,$0.54 ,"2,100","$1,134 ",$624 ,55%
FizzyCo,1197831,5/18/2023,South,Tennessee,Knoxville,Fanta,$0.54 ,"1,490",$805 ,$555 ,69%
FizzyCo,1197831,5/19/2023,South,Tennessee,Knoxville,Powerade,$0.50 ,"1,400",$700 ,$350 ,50%
FizzyCo,1197831,5/20/2023,South,Tennessee,Knoxville,Dasani Water,$0.61 ,"2,250","$1,373 ","$1,016 ",74%
BevCo,1185732,5/21/2023,South,Tennessee,Knoxville,Coca-Cola,$0.32 ,"1,190",$381 ,$190 ,50%
BevCo,1185732,5/22/2023,South,Tennessee,Knoxville,Diet Coke,$0.32 ,560,$179 ,$88 ,49%
BevCo,1185732,5/23/2023,South,Tennessee,Knoxville,Sprite,$0.24 ,650,$156 ,$75 ,48%
BevCo,1185732,5/24/2023,South,Tennessee,Knoxville,Fanta,$0.27 ,190,$51 ,$27 ,53%
BevCo,1185732,5/25/2023,Midwest,Nebraska,Omaha,Powerade,$0.43 ,350,$151 ,$68 ,45%
BevCo,1185732,5/26/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.32 ,680,$218 ,$133 ,61%
BevCo,1185732,5/27/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.32 ,"1,190",$381 ,$206 ,54%
BevCo,1185732,5/28/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.33 ,380,$125 ,$63 ,50%
BevCo,1185732,5/29/2023,Midwest,Nebraska,Omaha,Sprite,$0.23 ,470,$108 ,$54 ,50%
BevCo,1185732,5/30/2023,Midwest,Nebraska,Omaha,Fanta,$0.29 ,140,$41 ,$20 ,50%
BevCo,1185732,5/31/2023,Midwest,Nebraska,Omaha,Powerade,$0.41 ,310,$127 ,$62 ,49%
BevCo,1185732,6/1/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.32 ,600,$192 ,$119 ,62%
BevCo,1185732,6/2/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.38 ,"1,220",$464 ,$250 ,54%
BevCo,1185732,6/3/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.39 ,260,$101 ,$47 ,46%
BevCo,1185732,6/4/2023,Midwest,Nebraska,Omaha,Sprite,$0.29 ,390,$113 ,$57 ,50%
BevCo,1185732,6/5/2023,Midwest,Nebraska,Omaha,Fanta,$0.33 ,0,$0 ,$0 ,55%
BevCo,1185732,6/6/2023,Midwest,Nebraska,Omaha,Powerade,$0.45 ,130,$59 ,$27 ,47%
BevCo,1185732,6/7/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.37 ,380,$141 ,$86 ,61%
BevCo,1185732,6/8/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.38 ,"1,050",$399 ,$211 ,53%
BevCo,1185732,6/9/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.32 ,230,$74 ,$33 ,45%
BevCo,1185732,6/10/2023,Midwest,Nebraska,Omaha,Sprite,$0.23 ,210,$48 ,$22 ,45%
BevCo,1185732,6/11/2023,Midwest,Nebraska,Omaha,Fanta,$0.27 ,0,$0 ,$0 ,53%
BevCo,1185732,6/12/2023,Midwest,Nebraska,Omaha,Powerade,$0.42 ,60,$25 ,$12 ,48%
BevCo,1185732,6/13/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.34 ,390,$133 ,$82 ,62%
BevCo,1185732,6/14/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.44 ,"1,180",$519 ,$280 ,54%
BevCo,1185732,6/15/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.38 ,330,$125 ,$63 ,50%
BevCo,1185732,6/16/2023,Midwest,Nebraska,Omaha,Sprite,$0.32 ,300,$96 ,$46 ,48%
BevCo,1185732,6/17/2023,Midwest,Nebraska,Omaha,Fanta,$0.34 ,70,$24 ,$13 ,53%
BevCo,1185732,6/18/2023,Midwest,Nebraska,Omaha,Powerade,$0.46 ,130,$60 ,$28 ,46%
BevCo,1185732,6/19/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.51 ,410,$209 ,$130 ,62%
BevCo,1185732,6/20/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.36 ,"1,200",$432 ,$229 ,53%
BevCo,1185732,6/21/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.32 ,450,$144 ,$72 ,50%
BevCo,1185732,6/22/2023,Midwest,Nebraska,Omaha,Sprite,$0.27 ,460,$124 ,$56 ,45%
BevCo,1185732,6/23/2023,Midwest,Nebraska,Omaha,Fanta,$0.27 ,390,$105 ,$57 ,54%
BevCo,1185732,6/24/2023,Midwest,Nebraska,Omaha,Powerade,$0.42 ,420,$176 ,$88 ,50%
BevCo,1185732,6/25/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.49 ,850,$417 ,$258 ,62%
BevCo,1185732,6/26/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.43 ,"1,650",$710 ,$362 ,51%
BevCo,1185732,6/27/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.37 ,810,$300 ,$135 ,45%
BevCo,1185732,6/28/2023,Midwest,Nebraska,Omaha,Sprite,$0.34 ,630,$214 ,$96 ,45%
BevCo,1185732,6/29/2023,Midwest,Nebraska,Omaha,Fanta,$0.33 ,460,$152 ,$79 ,52%
BevCo,1185732,6/30/2023,Midwest,Nebraska,Omaha,Powerade,$0.41 ,440,$180 ,$88 ,49%
BevCo,1185732,7/1/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.49 ,910,$446 ,$281 ,63%
BevCo,1185732,7/2/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.41 ,"1,450",$595 ,$315 ,53%
BevCo,1185732,7/3/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.42 ,800,$336 ,$165 ,49%
BevCo,1185732,7/4/2023,Midwest,Nebraska,Omaha,Sprite,$0.36 ,520,$187 ,$90 ,48%
BevCo,1185732,7/5/2023,Midwest,Nebraska,Omaha,Fanta,$0.29 ,380,$110 ,$56 ,51%
BevCo,1185732,7/6/2023,Midwest,Nebraska,Omaha,Powerade,$0.37 ,270,$100 ,$48 ,48%
BevCo,1185732,7/7/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.44 ,690,$304 ,$182 ,60%
BevCo,1185732,7/8/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.38 ,"1,120",$426 ,$230 ,54%
BevCo,1185732,7/9/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.33 ,560,$185 ,$85 ,46%
BevCo,1185732,7/10/2023,Midwest,Nebraska,Omaha,Sprite,$0.18 ,250,$45 ,$22 ,48%
BevCo,1185732,7/11/2023,Midwest,Nebraska,Omaha,Fanta,$0.19 ,230,$44 ,$23 ,52%
BevCo,1185732,7/12/2023,Midwest,Nebraska,Omaha,Powerade,$0.29 ,210,$61 ,$29 ,48%
BevCo,1185732,7/13/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.34 ,390,$133 ,$82 ,62%
BevCo,1185732,7/14/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.36 ,940,$338 ,$183 ,54%
BevCo,1185732,7/15/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.29 ,410,$119 ,$55 ,46%
BevCo,1185732,7/16/2023,Midwest,Nebraska,Omaha,Sprite,$0.29 ,140,$41 ,$20 ,50%
BevCo,1185732,7/17/2023,Midwest,Nebraska,Omaha,Fanta,$0.29 ,70,$20 ,$11 ,53%
BevCo,1185732,7/18/2023,Midwest,Nebraska,Omaha,Powerade,$0.37 ,70,$26 ,$12 ,48%
BevCo,1185732,7/19/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.44 ,380,$167 ,$105 ,63%
BevCo,1185732,7/20/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.37 ,840,$311 ,$168 ,54%
BevCo,1185732,7/21/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.29 ,410,$119 ,$55 ,46%
BevCo,1185732,7/22/2023,Midwest,Nebraska,Omaha,Sprite,$0.29 ,250,$73 ,$34 ,47%
BevCo,1185732,7/23/2023,Midwest,Nebraska,Omaha,Fanta,$0.27 ,360,$97 ,$53 ,55%
BevCo,1185732,7/24/2023,Midwest,Nebraska,Omaha,Powerade,$0.48 ,270,$130 ,$58 ,45%
BevCo,1185732,7/25/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.53 ,580,$307 ,$191 ,62%
BevCo,1185732,7/26/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.49 ,"1,170",$573 ,$287 ,50%
BevCo,1185732,7/27/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.36 ,630,$227 ,$113 ,50%
BevCo,1185732,7/28/2023,Midwest,Nebraska,Omaha,Sprite,$0.39 ,600,$234 ,$115 ,49%
BevCo,1185732,7/29/2023,Midwest,Nebraska,Omaha,Fanta,$0.38 ,380,$144 ,$79 ,55%
BevCo,1185732,7/30/2023,Midwest,Nebraska,Omaha,Powerade,$0.45 ,390,$176 ,$84 ,48%
BevCo,1185732,7/31/2023,Midwest,Nebraska,Omaha,Dasani Water,$0.54 ,650,$351 ,$218 ,62%
FizzyCo,1197831,8/1/2023,Midwest,Nebraska,Omaha,Coca-Cola,$0.19 ,"2,030",$386 ,$204 ,53%
FizzyCo,1197831,8/2/2023,Midwest,Nebraska,Omaha,Diet Coke,$0.29 ,"1,960",$568 ,$307 ,54%
FizzyCo,1197831,8/3/2023,Midwest,Nebraska,Omaha,Sprite,$0.28 ,"1,380",$386 ,$213 ,55%
FizzyCo,1197831,8/4/2023,Midwest,Nebraska,Omaha,Fanta,$0.33 ,"1,380",$455 ,$291 ,64%
FizzyCo,1197831,8/5/2023,South,Alabama,Birmingham,Powerade,$0.37 ,880,$326 ,$156 ,48%
FizzyCo,1197831,8/6/2023,South,Alabama,Birmingham,Dasani Water,$0.32 ,"1,380",$442 ,$309 ,70%
FizzyCo,1197831,8/7/2023,South,Alabama,Birmingham,Coca-Cola,$0.24 ,"1,560",$374 ,$202 ,54%
FizzyCo,1197831,8/8/2023,South,Alabama,Birmingham,Diet Coke,$0.33 ,"1,740",$574 ,$310 ,54%
FizzyCo,1197831,8/9/2023,South,Alabama,Birmingham,Sprite,$0.32 ,"1,280",$410 ,$213 ,52%
FizzyCo,1197831,8/10/2023,South,Alabama,Birmingham,Fanta,$0.32 ,980,$314 ,$194 ,62%
FizzyCo,1197831,8/11/2023,South,Alabama,Birmingham,Powerade,$0.38 ,680,$258 ,$124 ,48%
FizzyCo,1197831,8/12/2023,South,Alabama,Birmingham,Dasani Water,$0.33 ,"1,260",$416 ,$279 ,67%
FizzyCo,1197831,8/13/2023,South,Alabama,Birmingham,Coca-Cola,$0.28 ,"1,630",$456 ,$251 ,55%
FizzyCo,1197831,8/14/2023,South,Alabama,Birmingham,Diet Coke,$0.36 ,"1,880",$677 ,$372 ,55%
FizzyCo,1197831,8/15/2023,South,Alabama,Birmingham,Sprite,$0.27 ,"1,170",$316 ,$183 ,58%
FizzyCo,1197831,8/16/2023,South,Alabama,Birmingham,Fanta,$0.33 ,"1,050",$347 ,$236 ,68%
FizzyCo,1197831,8/17/2023,South,Alabama,Birmingham,Powerade,$0.37 ,730,$270 ,$135 ,50%
FizzyCo,1197831,8/18/2023,South,Alabama,Birmingham,Dasani Water,$0.34 ,"1,040",$354 ,$265 ,75%
FizzyCo,1197831,8/19/2023,South,Alabama,Birmingham,Coca-Cola,$0.19 ,"1,950",$371 ,$215 ,58%
FizzyCo,1197831,8/20/2023,South,Alabama,Birmingham,Diet Coke,$0.19 ,"1,890",$359 ,$208 ,58%
FizzyCo,1197831,8/21/2023,South,Alabama,Birmingham,Sprite,$0.14 ,"1,190",$167 ,$98 ,59%
FizzyCo,1197831,8/22/2023,South,Alabama,Birmingham,Fanta,$0.18 ,"1,130",$203 ,$134 ,66%
FizzyCo,1197831,8/23/2023,South,Alabama,Birmingham,Powerade,$0.23 ,740,$170 ,$90 ,53%
FizzyCo,1197831,8/24/2023,South,Alabama,Birmingham,Dasani Water,$0.20 ,"1,490",$298 ,$224 ,75%
FizzyCo,1197831,8/25/2023,South,Alabama,Birmingham,Coca-Cola,$0.09 ,"2,030",$183 ,$108 ,59%
FizzyCo,1197831,8/26/2023,South,Alabama,Birmingham,Diet Coke,$0.19 ,"1,890",$359 ,$212 ,59%
FizzyCo,1197831,8/27/2023,South,Alabama,Birmingham,Sprite,$0.15 ,"1,730",$260 ,$145 ,56%
FizzyCo,1197831,8/28/2023,South,Alabama,Birmingham,Fanta,$0.34 ,"1,350",$459 ,$312 ,68%
FizzyCo,1197831,8/29/2023,South,Alabama,Birmingham,Powerade,$0.49 ,"1,200",$588 ,$318 ,54%
FizzyCo,1197831,8/30/2023,South,Alabama,Birmingham,Dasani Water,$0.43 ,"2,030",$873 ,$628 ,72%
FizzyCo,1197831,8/31/2023,South,Alabama,Birmingham,Coca-Cola,$0.43 ,"2,030",$873 ,$480 ,55%
FizzyCo,1197831,9/1/2023,South,Alabama,Birmingham,Diet Coke,$0.49 ,"2,030",$995 ,$557 ,56%
FizzyCo,1197831,9/2/2023,South,Alabama,Birmingham,Sprite,$0.44 ,"1,890",$832 ,$491 ,59%
FizzyCo,1197831,9/3/2023,South,Alabama,Birmingham,Fanta,$0.41 ,"1,800",$738 ,$509 ,69%
FizzyCo,1197831,9/4/2023,South,Alabama,Birmingham,Powerade,$0.49 ,"1,450",$711 ,$391 ,55%
FizzyCo,1197831,9/5/2023,South,Alabama,Birmingham,Dasani Water,$0.50 ,"2,450","$1,225 ",$882 ,72%
FizzyCo,1197831,9/6/2023,South,Alabama,Birmingham,Coca-Cola,$0.44 ,"2,060",$906 ,$580 ,64%
FizzyCo,1197831,9/7/2023,South,Alabama,Birmingham,Diet Coke,$0.49 ,"2,150","$1,054 ",$674 ,64%
FizzyCo,1197831,9/8/2023,South,Alabama,Birmingham,Sprite,$0.41 ,"2,540","$1,041 ",$656 ,63%
FizzyCo,1197831,9/9/2023,South,Alabama,Birmingham,Fanta,$0.44 ,"1,730",$761 ,$563 ,74%
FizzyCo,1197831,9/10/2023,South,Alabama,Birmingham,Powerade,$0.45 ,"1,310",$590 ,$342 ,58%
FizzyCo,1197831,9/11/2023,South,Alabama,Birmingham,Dasani Water,$0.56 ,"2,400","$1,344 ","$1,075 ",80%
FizzyCo,1197831,9/12/2023,South,Alabama,Birmingham,Coca-Cola,$0.38 ,"2,250",$855 ,$522 ,61%
FizzyCo,1197831,9/13/2023,South,Alabama,Birmingham,Diet Coke,$0.52 ,"2,100","$1,092 ",$710 ,65%
FizzyCo,1197831,9/14/2023,South,Alabama,Birmingham,Sprite,$0.51 ,"2,680","$1,367 ",$820 ,60%
FizzyCo,1197831,9/15/2023,South,Alabama,Birmingham,Fanta,$0.46 ,"1,190",$547 ,$389 ,71%
FizzyCo,1197831,9/16/2023,South,Alabama,Birmingham,Powerade,$0.50 ,"1,230",$615 ,$363 ,59%
FizzyCo,1197831,9/17/2023,South,Alabama,Birmingham,Dasani Water,$0.59 ,"1,820","$1,074 ",$827 ,77%
FizzyCo,1197831,9/18/2023,South,Alabama,Birmingham,Coca-Cola,$0.51 ,"1,750",$893 ,$536 ,60%
FizzyCo,1197831,9/19/2023,South,Alabama,Birmingham,Diet Coke,$0.50 ,"1,440",$720 ,$454 ,63%
FizzyCo,1197831,9/20/2023,South,Alabama,Birmingham,Sprite,$0.59 ,"1,880","$1,109 ",$699 ,63%
FizzyCo,1197831,9/21/2023,South,Alabama,Birmingham,Fanta,$0.58 ,950,$551 ,$391 ,71%
FizzyCo,1197831,9/22/2023,South,Alabama,Birmingham,Powerade,$0.41 ,880,$361 ,$206 ,57%
